,,S2,the rope is old,un,785624512,,,,,,,,,
,,Un,the rope is purple,un,82894852,,,,,,,,,
,,Un,the rope is broken,un,82890741,,,,,,,,,
,,,,,,,,,,,,,,
62,nosy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the boy is nosy,target,26384143,,F2_Adjective_sentence_62,M2_Adjective_sentence_62,,,6,1,2,
,,P1,the boy is noisy,mp,29662705,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the boy is thirsty,un,1941570,,,,,,,,,
,,S2,the boy is lazy,un,36993078,,,,,,,,,
,,Un,the boy is cosy,un,51871363,,,,,,,,,
,,Un,the boy is nasty,un,132104966,,,,,,,,,
,,,,,,,,,,,,,,
67,rotten,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the fruit is rotten,target,265967048,,F2_Adjective_sentence_67,M2_Adjective_sentence_67,,,6,5,2,
,,P1,the fruit is wooden,distant,23027722,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the fruit is fresh,un,298256858,,,,,,,,,
,,S2,the fruit is red,un,124592107,,,,,,,,,
,,Un,the fruit is ripe,un,16325593,,,,,,,,,
,,Un,the fruit is yellow,un,309724955,,,,,,,,,
,,,,,,,,,,,,,,
74,clean,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The floor is clean,target,102143167,,F2_Adjective_sentence_73,M2_Adjective_sentence_73,,,7,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The floor is dirty,coord,265076531,,,,,,,,,
,,S2,The floor is wet,assoc,164705660,,,,,,,,,
,,Un,The floor is messy,un,12660394,,,,,,,,,
,,Un,The floor is broken,un,244134130,,,,,,,,,
,,,,,,,,,,,,,,
75,open,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The door is open,target,134272517,,F2_Adjective_sentence_74,M2_Adjective_sentence_74,,,8,6,2,
,,P1,The door is broken,distant,241897534,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The door is closed,coord,250857736,,,,,,,,,
,,S2,The door is locked,coord,280355990,,,,,,,,,
,,Un,The door is dirty,un,6616324,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
76,simple,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The rug is simple,Target,156439730,,F2_Adjective_sentence_75,M2_Adjective_sentence_75,,,8,1,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The rug is patterned,coord,306940286,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The rug is new,un,296955608,,,,,,,,,
,,Un,The rug is huge,un,46714759,,,,,,,,,
,,,,,,,,,,,,,,
B,tall,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is tall,target,165772664,F1_Adjective_sentence_17,,,M3_Adjective_sentence_17,,7,4,1,1
,,P1,the man is small,mp,46629124181,,,,,,,,,
,,P2,the man is talking,distant,80568476053,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man is fat,coord,49688128666,,,,,,,,,
,,S2,the man is bald,sem,35314865,,,,,,,,,
,,Un,the man is old,un,17244962,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,silly,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the woman is silly,target,965485123,,F2_Adjective_sentence_65,M2_Adjective_sentence_65,,,7,2,2,1
,,P1,the woman is chilly,mp,125317343,,,,,,,,,
,,P2,the woman is smelly,distant,34918929,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman is sensible,sem,5401774,,,,,,,,,
,,S2,the woman is serious,sem,20632371,,,,,,,,,
,,Un,the woman is clean,un,65019280272,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,woollen,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the ball is woollen,target,227068528,,F2_Adjective_sentence_69,M2_Adjective_sentence_69,,,6,7,2,1
,,P1,the ball is wooden,mp,120514498,,,,,,,,,
,,P2,the ball is woven,distant,11720388944,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the ball is glass,coord,58580765653,,,,,,,,,
,,S2,the ball is metal,coord,22834210040,,,,,,,,,
,,Un,the ball is green,un,17803713693,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,quick,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the lady is quick,target,11668575,,F2_Adjective_sentence_70,M2_Adjective_sentence_70,,,8,3,1,1
,,P1,the lady is cool,distant,79373603601,,,,,,,,,
,,P2,the lady is quiet,distant,7531918,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the lady is slow,sem,18869171,,,,,,,,,
,,S2,the lady is still,coord,54470395904,,,,,,,,,
,,Un,the lady is loud,un,74723010186,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,blind,,Linguistic unit,P type,,,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is blind,target,34965229792,,F2_ACT_44,,M3_ACT_44,,6,6,1,1
,,P1,the man is kind,mp,26515791631,,,,,,,,,
,,P2,the man is fined,mp,37354138249,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man is deaf,coord,76792702635,,,,,,,,,
,,S2,the man is paralysed,coord,77657608,,,,,,,,,
,,Un,the man is mean,un,87822905669,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,wrong,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is wrong,target,118661518,F1_Adjective_sentence_2,,,M3_Adjective_sentence_2,,8,1,1,
,,P1,the man is strong,mp,133620884,,,,,,,,,
,,P2,the man is young,distant,298779329,,,,,,,,,
,,P3,the man is drunk,distant,263064422,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man is elderly,un,17244962,,,,,,,,,
,,Un,the man is old,un,131682332,,,,,,,,,
,,,,,,,,,,,,,,
B,red,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the insect is red,target,408323917,F1_Adjective_sentence_9,,,M3_Adjective_sentence_9,,8,6,1,
,,P1,the insect is dead,mp,317723675,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the insect is green,sem,334356071,,,,,,,,,
,,S2,the insect is blue,sem,32504741,,,,,,,,,
,,Un,the insect is stripey,un,526757,,,,,,,,,
,,Un,the insect is big,un,133719272,,,,,,,,,
,,,,,,,,,,,,,,
B,last,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Prototype,Freq bin,Conc bin,Syllable,
,,Target,the girl is last,target,54323595,F1_Adjective_sentence_38,,,M3_Adjective_sentence_38,LI_Adjective_sentence_f1_027.wav,8,4,1,
,,P1,the girl is fast,mp,18977258,,,,,,,,,
,,P2,the girl is late,distant,21665065,,,,,,,,,
,,P3,the girl is first,close,31684419,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the girl is hurt,un,50679016,,,,,,,,,
,,Un,the girl is thirsty,un,42316112,,,,,,,,,
,,,,,,,,,,,,,,
B,old,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is old,target,17244962,F1_Adjective_sentence_43,,,M3_Adjective_sentence_43,LI_Adjective_sentence_f1_046.wav,8,3,1,
,,P1,the man is gold,mp,24381398,,,,,,,,,
,,P2,the man is cold,mp,28666396,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man is young,sem,298779329,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man is small,un,165957485,,,,,,,,,
,,Un,the man is happy,un,35314865,,,,,,,,,
,,,,,,,,,,,,,,
B,shiny,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the shoe is shiny,target,8754965251,,F2_Adjective_sentence_57,M2_Adjective_sentence_57,,,6,4,2,
,,P1,the shoe is stripy,distant,393189355,,,,,,,,,
,,P2,the shoe is sticky,distant,65362569,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the shoe is clean,un,100100117,,,,,,,,,
,,Un,the shoe is big,un,42165503,,,,,,,,,
,,Un,the show is white,un,430256102,,,,,,,,,
,,,,,,,,,,,,,,
B,noisy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the boy is noisy,target,29662705,,F2_Adjective_sentence_61,M2_Adjective_sentence_61,,,6,5,2,
,,P1,the boy is nosy,mp,26384143,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the boy is thirsty,un,1941570,,,,,,,,,
,,S2,the boy is lazy,un,36993078,,,,,,,,,
,,Un,the boy is cosy,un,51871363,,,,,,,,,
,,Un,the boy is nasty,un,132104966,,,,,,,,,
